CustomerID,ChurnStatus,ChurnReason
C3590,Churned,Pricing
C3591,Active,Competitor
C3592,Active,Pricing
C3593,Churned,Other
C3594,Active,Other
C3595,Churned,Other
C3596,Active,Competitor
C3597,Active,Service Quality
C3598,Active,Pricing
C3599,Active,Competitor
C3600,Churned,Other
C3601,Active,Service Quality
C3602,Active,Service Quality
C3603,Active,Other
C3604,Churned,Pricing
C3605,Active,Competitor
C3606,Active,Other
C3607,Churned,Other
C3608,Active,Competitor
C3609,Churned,Competitor
C3610,Active,Pricing
C3611,Active,Other
C3612,Churned,Pricing
C3613,Churned,Service Quality
C3614,Active,Service Quality
C3615,Active,Competitor
C3616,Active,Pricing
C3617,Active,Other
C3618,Active,Pricing
C3619,Active,Service Quality
C3620,Active,Other
C3621,Active,Competitor
C3622,Active,Pricing
C3623,Active,Other
C3624,Churned,Service Quality
C3625,Active,Competitor
C3626,Churned,Competitor
C3627,Active,Pricing
C3628,Active,Service Quality
C3629,Active,Pricing
C3630,Active,Service Quality
C3631,Active,Other
C3632,Active,Other
C3633,Active,Service Quality
C3634,Active,Other
C3635,Active,Service Quality
C3636,Churned,Other
C3637,Active,Pricing
C3638,Active,Pricing
C3639,Churned,Competitor
C3640,Active,Service Quality
C3641,Active,Service Quality
C3642,Active,Pricing
C3643,Active,Other
C3644,Active,Other
C3645,Churned,Service Quality
C3646,Active,Other
C3647,Active,Service Quality
C3648,Churned,Service Quality
C3649,Active,Competitor
C3650,Active,Pricing
C3651,Active,Service Quality
C3652,Active,Service Quality
C3653,Churned,Pricing
C3654,Churned,Pricing
C3655,Active,Other
C3656,Active,Service Quality
C3657,Active,Other
C3658,Active,Service Quality
C3659,Active,Pricing
C3660,Active,Pricing
C3661,Active,Competitor
C3662,Active,Other
C3663,Active,Other
C3664,Churned,Service Quality
C3665,Active,Service Quality
C3666,Active,Pricing
C3667,Active,Pricing
C3668,Active,Competitor
C3669,Active,Service Quality
C3670,Active,Pricing
C3671,Churned,Pricing
C3672,Active,Service Quality
C3673,Active,Other
C3674,Churned,Service Quality
C3675,Active,Competitor
C3676,Active,Pricing
C3677,Active,Service Quality
C3678,Active,Pricing
C3679,Active,Service Quality
C3680,Active,Service Quality
C3681,Churned,Pricing
C3682,Active,Pricing
C3683,Active,Pricing
C3684,Churned,Other
C3685,Active,Pricing
C3686,Active,Pricing
C3687,Active,Service Quality
C3688,Churned,Other
C3689,Active,Competitor
C3690,Churned,Other
C3691,Active,Pricing
C3692,Active,Pricing
C3693,Active,Competitor
C3694,Active,Service Quality
C3695,Churned,Competitor
C3696,Active,Competitor
C3697,Active,Other
C3698,Churned,Pricing
C3699,Active,Competitor
C3700,Active,Other
C3701,Active,Competitor
C3702,Active,Other
C3703,Active,Other
C3704,Active,Pricing
C3705,Active,Competitor
C3706,Active,Pricing
C3707,Active,Other
C3708,Churned,Other
C3709,Active,Pricing
C3710,Active,Other
C3711,Churned,Pricing
C3712,Churned,Competitor
C3713,Active,Service Quality
C3714,Active,Other
C3715,Active,Competitor
C3716,Active,Service Quality
C3717,Active,Service Quality
C3718,Active,Pricing
C3719,Active,Other
C3720,Active,Other
C3721,Active,Other
C3722,Churned,Other
C3723,Churned,Pricing
C3724,Active,Pricing
C3725,Active,Other
C3726,Active,Competitor
C3727,Active,Competitor
C3728,Active,Other
C3729,Active,Service Quality
C3730,Churned,Competitor
C3731,Active,Pricing
C3732,Active,Other
C3733,Active,Other
C3734,Churned,Service Quality
C3735,Active,Other
C3736,Churned,Pricing
C3737,Active,Competitor
C3738,Churned,Service Quality
C3739,Churned,Other
C3740,Active,Pricing
C3741,Active,Pricing
C3742,Churned,Other
C3743,Active,Pricing
C3744,Active,Competitor
C3745,Churned,Competitor
C3746,Active,Pricing
C3747,Churned,Competitor
C3748,Active,Pricing
C3749,Active,Competitor
C3750,Active,Pricing
C3751,Churned,Service Quality
C3752,Active,Service Quality
C3753,Churned,Competitor
C3754,Active,Pricing
C3755,Active,Competitor
C3756,Active,Competitor
C3757,Active,Service Quality
C3758,Churned,Competitor
C3759,Active,Pricing
C3760,Churned,Other
C3761,Active,Competitor
C3762,Active,Pricing
C3763,Active,Pricing
C3764,Active,Other
C3765,Active,Competitor
C3766,Churned,Competitor
C3767,Churned,Service Quality
C3768,Active,Service Quality
C3769,Churned,Competitor
C3770,Active,Other
C3771,Active,Competitor
C3772,Active,Other
C3773,Churned,Pricing
C3774,Active,Service Quality
C3775,Active,Service Quality
C3776,Churned,Pricing
C3777,Active,Other
C3778,Active,Pricing
C3779,Active,Service Quality
C3780,Active,Pricing
C3781,Churned,Other
C3782,Active,Other
C3783,Active,Pricing
C3784,Active,Other
C3785,Active,Service Quality
C3786,Active,Competitor
C3787,Churned,Service Quality
C3788,Active,Service Quality
C3789,Active,Service Quality
C3790,Active,Pricing
C3791,Active,Other
C3792,Active,Service Quality
C3793,Active,Other
C3794,Active,Competitor
C3795,Active,Pricing
C3796,Active,Competitor
C3797,Churned,Competitor
C3798,Active,Pricing
C3799,Churned,Service Quality
C3800,Active,Service Quality
C3801,Active,Service Quality
C3802,Active,Pricing
C3803,Churned,Competitor
C3804,Active,Other
C3805,Active,Competitor
C3806,Active,Pricing
C3807,Churned,Other
C3808,Active,Competitor
C3809,Active,Other
C3810,Active,Competitor
C3811,Active,Other
C3812,Churned,Competitor
C3813,Active,Other
C3814,Active,Other
C3815,Active,Competitor
C3816,Active,Service Quality
C3817,Churned,Pricing
C3818,Active,Service Quality
C3819,Active,Pricing
C3820,Churned,Pricing
C3821,Churned,Service Quality
C3822,Churned,Service Quality
C3823,Active,Service Quality
C3824,Active,Pricing
C3825,Active,Pricing
C3826,Churned,Competitor
C3827,Churned,Service Quality
C3828,Active,Competitor
C3829,Churned,Service Quality
C3830,Active,Competitor
C3831,Active,Competitor
C3832,Active,Competitor
C3833,Active,Service Quality
C3834,Active,Service Quality
C3835,Active,Other
C3836,Churned,Competitor
C3837,Active,Pricing
C3838,Active,Other
C3839,Churned,Other
C3840,Active,Competitor
C3841,Churned,Pricing
C3842,Active,Other
C3843,Active,Other
C3844,Active,Other
C3845,Active,Competitor
C3846,Active,Service Quality
C3847,Churned,Competitor
C3848,Churned,Service Quality
C3849,Churned,Competitor
C3850,Churned,Competitor
C3851,Active,Service Quality
C3852,Active,Pricing
C3853,Churned,Pricing
C3854,Active,Competitor
C3855,Active,Other
C3856,Active,Competitor
C3857,Active,Pricing
C3858,Active,Competitor
C3859,Churned,Service Quality
C3860,Active,Other
C3861,Active,Pricing
C3862,Active,Pricing
C3863,Active,Pricing
C3864,Active,Pricing
C3865,Active,Pricing
C3866,Active,Competitor
C3867,Churned,Competitor
C3868,Active,Service Quality
C3869,Active,Competitor
C3870,Active,Competitor
C3871,Active,Competitor
C3872,Active,Competitor
C3873,Active,Other
C3874,Churned,Service Quality
C3875,Active,Service Quality
C3876,Active,Other
C3877,Active,Service Quality
C3878,Churned,Other
C3879,Churned,Service Quality
C3880,Active,Other
C3881,Churned,Pricing
C3882,Active,Service Quality
C3883,Active,Pricing
C3884,Active,Pricing
C3885,Active,Service Quality
C3886,Churned,Competitor
C3887,Active,Pricing
C3888,Active,Other
C3889,Active,Pricing
C3890,Active,Competitor
C3891,Active,Competitor
C3892,Churned,Competitor
C3893,Active,Competitor
C3894,Active,Service Quality
C3895,Active,Pricing
C3896,Active,Pricing
C3897,Active,Other
C3898,Active,Service Quality
C3899,Active,Pricing
C3900,Active,Service Quality
C3901,Active,Service Quality
C3902,Active,Service Quality
C3903,Active,Competitor
C3904,Active,Service Quality
C3905,Churned,Competitor
C3906,Active,Other
C3907,Active,Pricing
C3908,Active,Competitor
C3909,Active,Pricing
C3910,Active,Competitor
C3911,Active,Service Quality
C3912,Active,Pricing
C3913,Active,Service Quality
C3914,Active,Pricing
C3915,Active,Service Quality
C3916,Active,Pricing
C3917,Active,Pricing
C3918,Active,Pricing
C3919,Active,Service Quality
C3920,Active,Other
C3921,Churned,Service Quality
C3922,Churned,Service Quality
C3923,Active,Competitor
C3924,Active,Pricing
C3925,Churned,Service Quality
C3926,Active,Competitor
C3927,Active,Service Quality
C3928,Churned,Competitor
C3929,Churned,Pricing
C3930,Active,Service Quality
C3931,Active,Pricing
C3932,Active,Competitor
C3933,Churned,Competitor
C3934,Active,Other
C3935,Churned,Competitor
C3936,Active,Pricing
C3937,Churned,Other
C3938,Active,Pricing
C3939,Active,Other
C3940,Active,Other
C3941,Active,Pricing
C3942,Churned,Other
C3943,Active,Other
C3944,Active,Pricing
C3945,Active,Other
C3946,Churned,Competitor
C3947,Active,Competitor
C3948,Active,Other
C3949,Active,Competitor
C3950,Churned,Service Quality
C3951,Active,Other
C3952,Active,Competitor
C3953,Active,Competitor
C3954,Active,Other
C3955,Active,Other
C3956,Churned,Competitor
C3957,Churned,Pricing
C3958,Active,Pricing
C3959,Active,Service Quality
C3960,Churned,Service Quality
C3961,Active,Competitor
C3962,Active,Competitor
C3963,Active,Competitor
C3964,Active,Other
C3965,Active,Pricing
C3966,Active,Pricing
C3967,Active,Competitor
C3968,Active,Other
C3969,Churned,Pricing
C3970,Active,Pricing
C3971,Active,Other
C3972,Active,Other
C3973,Active,Other
C3974,Active,Other
C3975,Active,Other
C3976,Active,Other
C3977,Active,Competitor
C3978,Active,Competitor
C3979,Churned,Service Quality
C3980,Active,Competitor
C3981,Churned,Competitor
C3982,Active,Pricing
C3983,Active,Service Quality
C3984,Churned,Other
C3985,Active,Competitor
C3986,Active,Pricing
C3987,Active,Other
C3988,Active,Competitor
C3989,Active,Competitor
C3990,Churned,Pricing
C3991,Active,Other
C3992,Active,Pricing
C3993,Active,Other
C3994,Active,Competitor
C3995,Churned,Pricing
C3996,Active,Pricing
C3997,Churned,Service Quality
C3998,Active,Competitor
C3999,Active,Competitor
C4000,Active,Other
C4001,Active,Service Quality
C4002,Active,Pricing
C4003,Active,Service Quality
C4004,Active,Service Quality
C4005,Churned,Competitor
C4006,Active,Competitor
C4007,Active,Other
C4008,Active,Pricing
C4009,Active,Pricing
C4010,Churned,Pricing
C4011,Active,Other
C4012,Churned,Other
C4013,Active,Other
C4014,Active,Pricing
C4015,Active,Competitor
C4016,Active,Competitor
C4017,Churned,Competitor
C4018,Active,Competitor
C4019,Active,Other
C4020,Active,Pricing
C4021,Active,Service Quality
C4022,Active,Pricing
C4023,Churned,Service Quality
C4024,Active,Competitor
C4025,Active,Other
C4026,Active,Competitor
C4027,Active,Pricing
C4028,Active,Other
C4029,Active,Other
C4030,Active,Competitor
C4031,Churned,Pricing
C4032,Active,Competitor
C4033,Active,Service Quality
C4034,Churned,Other
C4035,Churned,Service Quality
C4036,Churned,Pricing
C4037,Active,Pricing
C4038,Churned,Service Quality
C4039,Active,Pricing
C4040,Active,Other
C4041,Churned,Pricing
C4042,Active,Other
C4043,Active,Other
C4044,Active,Pricing
C4045,Active,Service Quality
C4046,Active,Competitor
C4047,Churned,Other
C4048,Active,Competitor
C4049,Churned,Competitor
C4050,Active,Other
C4051,Active,Competitor
C4052,Active,Other
C4053,Active,Competitor
C4054,Active,Other
C4055,Active,Pricing
C4056,Active,Service Quality
C4057,Active,Service Quality
C4058,Active,Pricing
C4059,Churned,Pricing
C4060,Active,Competitor
C4061,Active,Other
C4062,Active,Pricing
C4063,Active,Pricing
C4064,Churned,Competitor
C4065,Active,Service Quality
C4066,Active,Pricing
C4067,Active,Service Quality
C4068,Churned,Other
C4069,Active,Service Quality
C4070,Active,Pricing
C4071,Active,Competitor
C4072,Active,Other
C4073,Active,Pricing
C4074,Active,Other
C4075,Active,Service Quality
C4076,Churned,Other
C4077,Active,Other
C4078,Active,Other
C4079,Active,Pricing
C4080,Active,Other
C4081,Active,Other
C4082,Churned,Pricing
C4083,Active,Service Quality
C4084,Active,Pricing
C4085,Active,Competitor
C4086,Churned,Pricing
C4087,Active,Service Quality
C4088,Active,Service Quality
C4089,Active,Other
C4090,Active,Competitor
C4091,Active,Other
C4092,Active,Competitor
C4093,Active,Other
C4094,Active,Service Quality
C4095,Active,Pricing
C4096,Active,Competitor
C4097,Active,Other
C4098,Active,Service Quality
C4099,Churned,Pricing
C4100,Active,Competitor
C4101,Churned,Competitor
C4102,Active,Competitor
C4103,Churned,Other
C4104,Churned,Service Quality
C4105,Active,Other
C4106,Active,Competitor
C4107,Active,Service Quality
C4108,Churned,Pricing
C4109,Churned,Service Quality
C4110,Active,Pricing
C4111,Active,Service Quality
C4112,Churned,Other
C4113,Churned,Service Quality
C4114,Active,Other
C4115,Active,Pricing
C4116,Active,Service Quality
C4117,Churned,Competitor
C4118,Active,Service Quality
C4119,Active,Other
C4120,Active,Other
C4121,Active,Competitor
C4122,Active,Service Quality
C4123,Churned,Service Quality
C4124,Active,Service Quality
C4125,Churned,Competitor
C4126,Active,Other
C4127,Active,Competitor
C4128,Active,Service Quality
C4129,Active,Pricing
C4130,Active,Other
C4131,Churned,Competitor
C4132,Active,Pricing
C4133,Active,Competitor
C4134,Active,Competitor
C4135,Active,Pricing
C4136,Active,Competitor
C4137,Active,Pricing
C4138,Active,Service Quality
C4139,Active,Competitor
C4140,Churned,Service Quality
C4141,Active,Competitor
C4142,Active,Service Quality
C4143,Active,Other
C4144,Active,Competitor
C4145,Active,Competitor
C4146,Churned,Service Quality
C4147,Churned,Pricing
C4148,Active,Pricing
C4149,Active,Service Quality
C4150,Active,Other
C4151,Active,Other
C4152,Active,Competitor
C4153,Active,Service Quality
C4154,Active,Pricing
C4155,Active,Other
C4156,Active,Competitor
C4157,Active,Other
C4158,Active,Other
C4159,Active,Competitor
C4160,Active,Service Quality
C4161,Active,Other
C4162,Churned,Competitor
C4163,Active,Pricing
C4164,Active,Service Quality
C4165,Active,Service Quality
C4166,Active,Service Quality
C4167,Active,Service Quality
C4168,Active,Competitor
C4169,Active,Service Quality
C4170,Churned,Other
C4171,Active,Pricing
C4172,Churned,Competitor
C4173,Active,Pricing
C4174,Active,Service Quality
C4175,Active,Other
C4176,Active,Other
C4177,Active,Competitor
C4178,Active,Pricing
C4179,Active,Competitor
C4180,Active,Competitor
C4181,Active,Other
C4182,Active,Pricing
C4183,Active,Competitor
C4184,Churned,Pricing
C4185,Active,Other
C4186,Active,Other
C4187,Active,Other
C4188,Active,Competitor
C4189,Active,Pricing
C4190,Active,Competitor
C4191,Active,Competitor
C4192,Churned,Competitor
C4193,Active,Competitor
C4194,Churned,Pricing
C4195,Active,Service Quality
C4196,Active,Pricing
C4197,Churned,Competitor
C4198,Active,Other
C4199,Churned,Pricing
C4200,Churned,Service Quality
C4201,Active,Other
C4202,Active,Service Quality
C4203,Churned,Pricing
C4204,Active,Service Quality
C4205,Churned,Other
C4206,Active,Service Quality
C4207,Active,Other
C4208,Active,Service Quality
C4209,Active,Service Quality
C4210,Active,Other
C4211,Churned,Competitor
C4212,Active,Pricing
C4213,Active,Service Quality
C4214,Active,Pricing
C4215,Active,Pricing
C4216,Active,Service Quality
C4217,Active,Pricing
C4218,Active,Other
C4219,Active,Service Quality
C4220,Active,Pricing
C4221,Active,Pricing
C4222,Active,Pricing
C4223,Active,Other
C4224,Active,Competitor
C4225,Active,Service Quality
C4226,Active,Other
C4227,Active,Competitor
C4228,Churned,Other
C4229,Active,Service Quality
C4230,Active,Pricing
C4231,Active,Competitor
C4232,Active,Pricing
C4233,Active,Other
C4234,Churned,Competitor
C4235,Active,Other
C4236,Active,Other
C4237,Active,Pricing
C4238,Active,Other
C4239,Churned,Pricing
C4240,Active,Other
C4241,Active,Pricing
C4242,Active,Pricing
C4243,Active,Other
C4244,Churned,Competitor
C4245,Active,Service Quality
C4246,Active,Service Quality
C4247,Active,Pricing
C4248,Active,Service Quality
C4249,Churned,Other
C4250,Active,Service Quality
C4251,Churned,Pricing
C4252,Active,Competitor
C4253,Active,Competitor
C4254,Churned,Pricing
C4255,Active,Service Quality
C4256,Active,Competitor
C4257,Active,Service Quality
C4258,Active,Other
C4259,Churned,Other
C4260,Active,Pricing
C4261,Active,Service Quality
C4262,Active,Competitor
C4263,Active,Service Quality
C4264,Active,Pricing
C4265,Active,Competitor
C4266,Churned,Other
C4267,Churned,Other
C4268,Active,Service Quality
C4269,Churned,Other
C4270,Active,Other
C4271,Active,Other
C4272,Active,Other
C4273,Churned,Other
C4274,Active,Service Quality
C4275,Active,Other
C4276,Active,Pricing
C4277,Active,Pricing
C4278,Churned,Other
C4279,Active,Pricing
C4280,Active,Competitor
C4281,Active,Pricing
C4282,Active,Competitor
C4283,Active,Other
C4284,Active,Pricing
C4285,Churned,Service Quality
C4286,Active,Other
C4287,Active,Competitor
C4288,Active,Pricing
C4289,Active,Service Quality
C4290,Active,Competitor
C4291,Active,Competitor
C4292,Active,Service Quality
C4293,Active,Service Quality
C4294,Active,Other
C4295,Active,Other
C4296,Active,Service Quality
C4297,Active,Competitor
C4298,Active,Pricing
C4299,Active,Other
C4300,Active,Other
C4301,Active,Competitor
C4302,Churned,Pricing
C4303,Active,Service Quality
C4304,Active,Service Quality
C4305,Churned,Competitor
C4306,Active,Service Quality
C4307,Active,Competitor
C4308,Active,Other
C4309,Churned,Competitor
C4310,Active,Other
C4311,Churned,Service Quality
C4312,Active,Pricing
C4313,Active,Other
C4314,Active,Pricing
C4315,Active,Service Quality
C4316,Active,Service Quality
C4317,Active,Pricing
C4318,Churned,Other
C4319,Active,Other
C4320,Active,Pricing
C4321,Churned,Other
C4322,Active,Competitor
C4323,Churned,Pricing
C4324,Churned,Other
C4325,Active,Pricing
C4326,Active,Other
C4327,Active,Other
C4328,Active,Pricing
C4329,Active,Competitor
C4330,Active,Other
C4331,Active,Pricing
C4332,Active,Other
C4333,Active,Pricing
C4334,Active,Pricing
C4335,Active,Other
C4336,Active,Competitor
C4337,Active,Pricing
C4338,Active,Other
C4339,Active,Service Quality
C4340,Active,Other
C4341,Active,Other
C4342,Churned,Competitor
C4343,Churned,Other
C4344,Active,Pricing
C4345,Churned,Pricing
C4346,Churned,Competitor
C4347,Churned,Competitor
C4348,Active,Service Quality
C4349,Active,Competitor
C4350,Active,Competitor
C4351,Active,Competitor
C4352,Active,Pricing
C4353,Active,Competitor
C4354,Active,Service Quality
C4355,Active,Service Quality
C4356,Active,Pricing
C4357,Active,Other
C4358,Active,Pricing
C4359,Active,Other
C4360,Active,Service Quality
C4361,Churned,Other
C4362,Active,Other
C4363,Active,Pricing
C4364,Active,Pricing
C4365,Active,Service Quality
C4366,Active,Other
C4367,Active,Other
C4368,Active,Service Quality
C4369,Churned,Pricing
C4370,Churned,Pricing
C4371,Active,Other
C4372,Churned,Pricing
C4373,Active,Pricing
C4374,Active,Competitor
C4375,Active,Competitor
C4376,Active,Pricing
C4377,Active,Competitor
C4378,Churned,Service Quality
C4379,Active,Service Quality
C4380,Active,Competitor
C4381,Active,Competitor
C4382,Active,Other
C4383,Active,Service Quality
C4384,Churned,Competitor
C4385,Active,Other
C4386,Active,Service Quality
C4387,Active,Service Quality
C4388,Active,Service Quality
C4389,Churned,Service Quality
C4390,Active,Pricing
C4391,Active,Other
C4392,Churned,Service Quality
C4393,Active,Other
C4394,Active,Pricing
C4395,Active,Competitor
C4396,Churned,Service Quality
C4397,Active,Service Quality
C4398,Active,Pricing
C4399,Active,Service Quality
C4400,Active,Other
C4401,Active,Other
C4402,Active,Competitor
C4403,Active,Pricing
C4404,Active,Service Quality
C4405,Active,Service Quality
C4406,Churned,Competitor
C4407,Churned,Other
C4408,Active,Pricing
C4409,Active,Pricing
C4410,Churned,Competitor
C4411,Active,Pricing
C4412,Churned,Pricing
C4413,Active,Service Quality
C4414,Active,Pricing
C4415,Active,Pricing
C4416,Active,Pricing
C4417,Active,Service Quality
C4418,Churned,Pricing
C4419,Active,Other
C4420,Churned,Service Quality
C4421,Active,Competitor
C4422,Churned,Competitor
C4423,Active,Other
C4424,Active,Other
C4425,Churned,Other
C4426,Active,Pricing
C4427,Active,Competitor
C4428,Churned,Pricing
C4429,Active,Competitor
C4430,Active,Pricing
C4431,Active,Competitor
C4432,Active,Pricing
C4433,Active,Other
C4434,Churned,Other
C4435,Active,Competitor
C4436,Active,Service Quality
C4437,Active,Competitor
C4438,Churned,Service Quality
C4439,Active,Pricing
C4440,Active,Service Quality
C4441,Churned,Pricing
C4442,Active,Other
C4443,Active,Competitor
C4444,Active,Other
C4445,Active,Service Quality
C4446,Churned,Competitor
C4447,Active,Pricing
C4448,Active,Competitor
C4449,Active,Competitor
C4450,Active,Other
C4451,Active,Service Quality
C4452,Active,Service Quality
C4453,Active,Competitor
C4454,Active,Service Quality
C4455,Active,Other
C4456,Churned,Other
C4457,Churned,Pricing
C4458,Active,Other
C4459,Active,Pricing
C4460,Active,Service Quality
C4461,Active,Competitor
C4462,Active,Service Quality
C4463,Active,Other
C4464,Active,Service Quality
C4465,Active,Service Quality
C4466,Churned,Pricing
C4467,Churned,Service Quality
C4468,Active,Service Quality
C4469,Active,Other
C4470,Active,Competitor
C4471,Active,Competitor
C4472,Active,Other
C4473,Churned,Service Quality
C4474,Active,Other
C4475,Churned,Competitor
C4476,Churned,Competitor
C4477,Active,Pricing
C4478,Churned,Competitor
C4479,Active,Service Quality
C4480,Churned,Service Quality
C4481,Active,Service Quality
C4482,Active,Service Quality
C4483,Active,Service Quality
C4484,Active,Service Quality
C4485,Active,Service Quality
C4486,Active,Competitor
C4487,Active,Service Quality
C4488,Active,Service Quality
C4489,Churned,Pricing
C4490,Active,Pricing
C4491,Active,Other
C4492,Active,Competitor
C4493,Churned,Pricing
C4494,Active,Other
C4495,Active,Competitor
C4496,Active,Competitor
C4497,Active,Pricing
C4498,Churned,Pricing
C4499,Active,Service Quality
C4500,Churned,Competitor
C4501,Active,Service Quality
C4502,Active,Other
C4503,Active,Service Quality
C4504,Active,Competitor
C4505,Churned,Competitor
C4506,Active,Pricing
C4507,Active,Competitor
C4508,Churned,Service Quality
C4509,Active,Pricing
C4510,Active,Competitor
C4511,Churned,Pricing
C4512,Churned,Competitor
C4513,Active,Service Quality
C4514,Active,Competitor
C4515,Active,Service Quality
C4516,Active,Pricing
C4517,Churned,Pricing
C4518,Active,Competitor
C4519,Active,Competitor
C4520,Active,Competitor
C4521,Churned,Competitor
C4522,Active,Competitor
C4523,Active,Pricing
C4524,Active,Pricing
C4525,Active,Other
C4526,Active,Other
C4527,Churned,Competitor
C4528,Active,Competitor
C4529,Active,Other
C4530,Active,Other
C4531,Active,Service Quality
C4532,Active,Service Quality
C4533,Active,Other
C4534,Active,Other
C4535,Active,Competitor
C4536,Active,Service Quality
C4537,Active,Service Quality
C4538,Active,Service Quality
C4539,Churned,Other
C4540,Active,Service Quality
C4541,Active,Service Quality
C4542,Active,Service Quality
C4543,Churned,Pricing
C4544,Active,Other
C4545,Active,Competitor
C4546,Active,Other
C4547,Active,Other
C4548,Active,Competitor
C4549,Active,Service Quality
C4550,Churned,Competitor
C4551,Churned,Competitor
C4552,Churned,Pricing
C4553,Active,Competitor
C4554,Active,Service Quality
C4555,Active,Service Quality
C4556,Active,Other
C4557,Churned,Pricing
C4558,Churned,Competitor
C4559,Churned,Other
C4560,Active,Service Quality
C4561,Active,Other
C4562,Active,Pricing
C4563,Active,Pricing
C4564,Churned,Competitor
C4565,Churned,Service Quality
C4566,Churned,Service Quality
C4567,Active,Competitor
C4568,Churned,Service Quality
C4569,Active,Service Quality
C4570,Active,Competitor
C4571,Churned,Other
C4572,Churned,Other
C4573,Active,Pricing
C4574,Active,Competitor
C4575,Active,Other
C4576,Active,Pricing
C4577,Active,Competitor
C4578,Active,Competitor
C4579,Active,Pricing
C4580,Active,Other
C4581,Churned,Pricing
C4582,Active,Competitor
C4583,Active,Service Quality
C4584,Active,Competitor
C4585,Active,Pricing
C4586,Active,Service Quality
C4587,Active,Other
C4588,Active,Service Quality
C4589,Active,Other
C4590,Churned,Competitor
C4591,Active,Other
C4592,Churned,Competitor
C4593,Churned,Competitor
C4594,Active,Pricing
C4595,Active,Service Quality
C4596,Active,Service Quality
C4597,Active,Service Quality
C4598,Churned,Other
C4599,Churned,Service Quality
C4600,Active,Service Quality
C4601,Active,Competitor
C4602,Active,Service Quality
C4603,Churned,Service Quality
C4604,Active,Pricing
C4605,Churned,Competitor
C4606,Active,Competitor
C4607,Active,Service Quality
C4608,Active,Competitor
C4609,Churned,Other
C4610,Active,Service Quality
C4611,Active,Competitor
C4612,Active,Pricing
C4613,Churned,Competitor
C4614,Active,Other
C4615,Active,Service Quality
C4616,Active,Other
C4617,Active,Other
C4618,Churned,Competitor
C4619,Active,Other
C4620,Active,Competitor
C4621,Active,Competitor
C4622,Active,Other
C4623,Active,Pricing
C4624,Active,Pricing
C4625,Active,Pricing
C4626,Active,Other
C4627,Active,Competitor
C4628,Active,Competitor
C4629,Churned,Competitor
C4630,Churned,Pricing
C4631,Active,Competitor
C4632,Active,Pricing
C4633,Churned,Competitor
C4634,Churned,Other
C4635,Churned,Other
C4636,Churned,Pricing
C4637,Active,Service Quality
C4638,Active,Service Quality
C4639,Active,Service Quality
C4640,Active,Pricing
C4641,Active,Pricing
C4642,Active,Other
C4643,Churned,Other
C4644,Active,Competitor
C4645,Active,Other
C4646,Active,Service Quality
C4647,Active,Service Quality
C4648,Active,Service Quality
C4649,Active,Service Quality
C4650,Churned,Other
C4651,Active,Pricing
C4652,Active,Other
C4653,Active,Competitor
C4654,Active,Other
C4655,Active,Service Quality
C4656,Active,Service Quality
C4657,Active,Pricing
C4658,Active,Other
C4659,Active,Pricing
C4660,Active,Competitor
C4661,Active,Service Quality
C4662,Churned,Pricing
C4663,Churned,Service Quality
C4664,Active,Other
C4665,Active,Competitor
C4666,Churned,Pricing
C4667,Active,Other
C4668,Churned,Competitor
C4669,Active,Other
C4670,Churned,Competitor
C4671,Active,Service Quality
C4672,Active,Pricing
C4673,Churned,Service Quality
C4674,Active,Pricing
C4675,Churned,Service Quality
C4676,Active,Service Quality
C4677,Active,Service Quality
C4678,Active,Other
C4679,Active,Service Quality
C4680,Churned,Competitor
C4681,Active,Competitor
C4682,Active,Competitor
C4683,Active,Other
C4684,Active,Service Quality
C4685,Churned,Service Quality
C4686,Active,Service Quality
C4687,Churned,Pricing
C4688,Active,Pricing
C4689,Active,Other
C4690,Active,Other
C4691,Active,Service Quality
C4692,Active,Other
C4693,Active,Pricing
C4694,Active,Other
C4695,Active,Other
C4696,Active,Service Quality
C4697,Active,Other
C4698,Active,Competitor
C4699,Active,Pricing
C4700,Active,Service Quality
C4701,Churned,Pricing
C4702,Active,Service Quality
C4703,Active,Pricing
C4704,Active,Competitor
C4705,Active,Other
C4706,Active,Service Quality
C4707,Churned,Competitor
C4708,Active,Other
C4709,Active,Service Quality
C4710,Active,Competitor
C4711,Churned,Competitor
C4712,Active,Competitor
C4713,Active,Service Quality
C4714,Active,Pricing
C4715,Churned,Other
C4716,Churned,Pricing
C4717,Active,Other
C4718,Active,Competitor
C4719,Churned,Competitor
C4720,Active,Pricing
C4721,Active,Competitor
C4722,Active,Competitor
C4723,Active,Pricing
C4724,Active,Service Quality
C4725,Churned,Pricing
C4726,Active,Competitor
C4727,Churned,Other
C4728,Active,Competitor
C4729,Active,Service Quality
C4730,Churned,Competitor
C4731,Active,Other
C4732,Active,Pricing
C4733,Active,Service Quality
C4734,Active,Pricing
C4735,Churned,Service Quality
C4736,Active,Competitor
C4737,Active,Competitor
C4738,Active,Other
C4739,Active,Pricing
C4740,Churned,Pricing
C4741,Churned,Pricing
C4742,Active,Pricing
C4743,Active,Other
C4744,Active,Other
C4745,Active,Pricing
C4746,Active,Competitor
C4747,Active,Other
C4748,Churned,Pricing
C4749,Active,Pricing
C4750,Active,Service Quality
C4751,Active,Competitor
C4752,Active,Competitor
C4753,Churned,Competitor
C4754,Active,Service Quality
C4755,Active,Pricing
C4756,Active,Pricing
