CustomerID,Age,Gender,Income
C3578,23,Other,55597
C3579,54,Other,123882
C3580,31,Female,51857
C3581,23,Female,93357
C3582,62,Male,111340
C3583,42,Female,110238
C3584,21,Other,142210
C3585,19,Male,135949
C3586,32,Other,87692
C3587,21,Male,32713
C3588,44,Male,106307
C3589,67,Other,100544
C3590,28,Other,46884
C3591,25,Other,56027
C3592,33,Other,61494
C3593,35,Female,124914
C3594,34,Male,92699
C3595,35,Other,127161
C3596,41,Other,58257
C3597,53,Male,91198
C3598,25,Male,49185
C3599,55,Male,126389
C3600,58,Female,90196
C3601,60,Other,35456
C3602,39,Other,112171
C3603,53,Male,74044
C3604,62,Female,72252
C3605,34,Male,90018
C3606,33,Female,118669
C3607,30,Female,96180
C3608,50,Female,45116
C3609,28,Male,45684
C3610,49,Male,96183
C3611,53,Other,34539
C3612,36,Other,110328
C3613,44,Male,131473
C3614,20,Other,119168
C3615,51,Other,80517
C3616,41,Male,89456
C3617,53,Other,95511
C3618,54,Female,146451
C3619,26,Male,147724
C3620,59,Male,57735
C3621,61,Male,60617
C3622,49,Male,109486
C3623,58,Male,62843
C3624,64,Other,85414
C3625,44,Other,141623
C3626,56,Male,117109
C3627,28,Other,137742
C3628,59,Female,97664
C3629,59,Other,79401
C3630,35,Female,90388
C3631,59,Other,90869
C3632,57,Male,122507
C3633,33,Male,90520
C3634,24,Female,81932
C3635,58,Female,80025
C3636,63,Male,126145
C3637,39,Other,42754
C3638,31,Other,138547
C3639,56,Female,129138
C3640,64,Male,56298
C3641,38,Female,129716
C3642,60,Female,79439
C3643,33,Other,129437
C3644,22,Other,146992
C3645,54,Male,65722
C3646,46,Male,119844
C3647,68,Other,148726
C3648,66,Male,36528
C3649,64,Male,147386
C3650,64,Female,41983
C3651,33,Other,51680
C3652,20,Other,105400
C3653,24,Other,124733
C3654,58,Other,112743
C3655,22,Male,41345
C3656,56,Female,93332
C3657,37,Male,140330
C3658,38,Male,81859
C3659,47,Male,80897
C3660,46,Male,33952
C3661,30,Female,49373
C3662,64,Male,62612
C3663,46,Female,102593
C3664,68,Female,122469
C3665,43,Other,44503
C3666,39,Male,116985
C3667,50,Female,36445
C3668,57,Male,39702
C3669,29,Other,99502
C3670,63,Male,121358
C3671,58,Other,71781
C3672,58,Other,146365
C3673,64,Other,146830
C3674,61,Other,126189
C3675,22,Female,42747
C3676,26,Other,114717
C3677,47,Other,68162
C3678,38,Male,141872
C3679,68,Male,137207
C3680,33,Female,41567
C3681,52,Other,38508
C3682,36,Other,75231
C3683,40,Other,44163
C3684,37,Female,127135
C3685,25,Other,42598
C3686,61,Other,109298
C3687,69,Male,83394
C3688,33,Other,127467
C3689,39,Other,47526
C3690,40,Female,84549
C3691,34,Female,94492
C3692,38,Female,95578
C3693,49,Other,110162
C3694,30,Other,33590
C3695,27,Other,105243
C3696,37,Male,78339
C3697,19,Other,115870
C3698,67,Other,44002
C3699,25,Other,131027
C3700,34,Female,106795
C3701,68,Female,62134
C3702,21,Female,54445
C3703,40,Female,54840
C3704,51,Female,108558
C3705,31,Female,72722
C3706,58,Male,87161
C3707,55,Male,34801
C3708,50,Female,52429
C3709,23,Female,60028
C3710,46,Male,106403
C3711,24,Male,139047
C3712,19,Other,103627
C3713,28,Other,145758
C3714,35,Other,111859
C3715,55,Other,55373
C3716,54,Other,84873
C3717,43,Male,105934
C3718,35,Other,62616
C3719,40,Other,148898
C3720,48,Female,90364
C3721,39,Male,119642
C3722,48,Other,59336
C3723,67,Female,146542
C3724,39,Male,145290
C3725,52,Other,85830
C3726,19,Female,49947
C3727,35,Female,70218
C3728,27,Male,117535
C3729,68,Female,125783
C3730,23,Female,32700
C3731,38,Male,43319
C3732,33,Female,101955
C3733,52,Male,58123
C3734,65,Other,121071
C3735,56,Male,33331
C3736,43,Other,106322
C3737,61,Female,78251
C3738,55,Other,52555
C3739,61,Female,57665
C3740,29,Female,108852
C3741,64,Female,92562
C3742,53,Other,129439
C3743,56,Other,65781
C3744,54,Other,133561
C3745,25,Female,81479
C3746,57,Male,113927
C3747,40,Male,109003
C3748,53,Male,136316
C3749,46,Other,143220
C3750,41,Male,41089
C3751,69,Male,47998
C3752,55,Female,90641
C3753,64,Male,62949
C3754,69,Female,109139
C3755,67,Other,132464
C3756,52,Female,119893
C3757,35,Male,119869
C3758,36,Female,95016
C3759,37,Female,35263
C3760,21,Male,45942
C3761,19,Female,46941
C3762,25,Other,74290
C3763,42,Female,85009
C3764,64,Other,70514
C3765,40,Other,123659
C3766,52,Other,91173
C3767,46,Other,81735
C3768,65,Other,110383
C3769,26,Male,111324
C3770,56,Other,137271
C3771,18,Other,133087
C3772,39,Male,64441
C3773,55,Female,96374
C3774,47,Other,94850
C3775,23,Male,35030
C3776,65,Male,68196
C3777,20,Female,46263
C3778,24,Other,126362
C3779,30,Male,121213
C3780,64,Other,138949
C3781,41,Other,122614
C3782,57,Female,109181
C3783,50,Male,105767
C3784,44,Female,47581
C3785,20,Male,34467
C3786,58,Female,94975
C3787,44,Female,38425
C3788,45,Female,91634
C3789,24,Male,137936
C3790,60,Male,39345
C3791,36,Other,54881
C3792,26,Female,120881
C3793,68,Male,133185
C3794,23,Male,56303
C3795,30,Other,30015
C3796,52,Male,54998
C3797,35,Male,116336
C3798,24,Female,88130
C3799,58,Female,94167
C3800,53,Male,37155
C3801,46,Other,74970
C3802,51,Male,110749
C3803,18,Other,95275
C3804,65,Male,33317
C3805,60,Female,80989
C3806,43,Other,113585
C3807,37,Female,109121
C3808,60,Male,77288
C3809,36,Female,119556
C3810,45,Male,63373
C3811,52,Other,124571
C3812,37,Other,44143
C3813,22,Male,118476
C3814,44,Other,125893
C3815,40,Other,124688
C3816,61,Other,30692
C3817,34,Other,138534
C3818,26,Other,43271
C3819,64,Male,60313
C3820,55,Male,127950
C3821,46,Male,82744
C3822,51,Male,71187
C3823,29,Female,128835
C3824,54,Female,35217
C3825,31,Female,35920
C3826,38,Male,49591
C3827,59,Other,100851
C3828,48,Other,90024
C3829,27,Other,143491
C3830,48,Other,32926
C3831,69,Other,100722
C3832,44,Other,86803
C3833,57,Female,39807
C3834,56,Female,63263
C3835,25,Male,116681
C3836,31,Male,124212
C3837,68,Female,53887
C3838,24,Male,78384
C3839,40,Female,118752
C3840,38,Female,103376
C3841,20,Female,131893
C3842,64,Male,47768
C3843,43,Male,104107
C3844,43,Male,123657
C3845,52,Male,76895
C3846,31,Male,106600
C3847,50,Female,87837
C3848,19,Female,62515
C3849,22,Female,116670
C3850,55,Other,117053
C3851,57,Male,81343
C3852,54,Male,125969
C3853,46,Male,43313
C3854,43,Male,91551
C3855,58,Other,143542
C3856,25,Male,131704
C3857,24,Other,54384
C3858,55,Female,56983
C3859,25,Female,83463
C3860,40,Male,61101
C3861,65,Other,37234
C3862,18,Other,90013
C3863,22,Male,110231
C3864,45,Male,69714
C3865,61,Other,77738
C3866,19,Other,128949
C3867,24,Other,113686
C3868,32,Female,67580
C3869,69,Other,85776
C3870,50,Female,125282
C3871,46,Female,57800
C3872,59,Other,133222
C3873,48,Other,112086
C3874,31,Female,81942
C3875,18,Female,70465
C3876,65,Male,132479
C3877,40,Female,69218
C3878,64,Male,40472
C3879,21,Female,92566
C3880,41,Male,92847
C3881,25,Other,70639
C3882,54,Male,121619
C3883,68,Male,107283
C3884,50,Female,122255
C3885,61,Female,120841
C3886,40,Male,52573
C3887,63,Other,117364
C3888,43,Female,65466
C3889,46,Female,93593
C3890,67,Male,119562
C3891,27,Female,122509
C3892,53,Other,63521
C3893,45,Female,43715
C3894,53,Male,90801
C3895,48,Male,120410
C3896,20,Male,81745
C3897,40,Female,117922
C3898,54,Female,133276
C3899,18,Other,137627
C3900,19,Female,90319
C3901,38,Male,60801
C3902,35,Other,52288
C3903,52,Male,140400
C3904,26,Male,125966
C3905,33,Male,89627
C3906,24,Female,57115
C3907,59,Other,34413
C3908,60,Other,79341
C3909,53,Male,119595
C3910,30,Female,40629
C3911,40,Other,105255
C3912,21,Female,88491
C3913,56,Other,120197
C3914,25,Other,82051
C3915,62,Female,38712
C3916,38,Other,132065
C3917,57,Other,88517
C3918,30,Male,47531
C3919,69,Other,66422
C3920,60,Other,93245
C3921,35,Female,129977
C3922,29,Female,50806
C3923,44,Female,54855
C3924,69,Female,109477
C3925,52,Female,48773
C3926,44,Female,67690
C3927,33,Other,129385
C3928,67,Other,116698
C3929,55,Female,111718
C3930,48,Male,67579
C3931,66,Female,69886
C3932,51,Other,104616
C3933,56,Other,120621
C3934,26,Other,60309
C3935,21,Other,144223
C3936,60,Male,77380
C3937,41,Female,147634
C3938,43,Female,109855
C3939,38,Other,61222
C3940,49,Male,92486
C3941,35,Female,125850
C3942,50,Female,62840
C3943,66,Female,79055
C3944,28,Female,40199
C3945,25,Female,121624
C3946,34,Female,84869
C3947,53,Other,70329
C3948,63,Other,99011
C3949,55,Female,64224
C3950,33,Other,74953
C3951,18,Other,64863
C3952,59,Female,74055
C3953,52,Other,109210
C3954,33,Other,114933
C3955,57,Male,88918
C3956,52,Male,139097
C3957,62,Female,71711
C3958,58,Male,91155
C3959,41,Female,69111
C3960,64,Female,33753
C3961,68,Other,124978
C3962,32,Female,45157
C3963,65,Female,107980
C3964,45,Male,79190
C3965,39,Female,127224
C3966,49,Other,94778
C3967,33,Female,130632
C3968,66,Female,123634
C3969,31,Other,44414
C3970,49,Male,113122
C3971,25,Male,114398
C3972,63,Female,149316
C3973,59,Other,73581
C3974,37,Male,42488
C3975,18,Male,39994
C3976,59,Female,122138
C3977,53,Female,134249
C3978,31,Male,135739
C3979,26,Male,137874
C3980,62,Other,48387
C3981,42,Male,141133
C3982,68,Male,77739
C3983,53,Female,64906
C3984,61,Male,48446
C3985,43,Male,121232
C3986,18,Female,34669
C3987,25,Male,142247
C3988,54,Female,120501
C3989,69,Other,101054
C3990,41,Male,112702
C3991,29,Male,52011
C3992,46,Male,45055
C3993,40,Other,84974
C3994,40,Other,77899
C3995,31,Other,95332
C3996,64,Other,122279
C3997,22,Male,93835
C3998,20,Male,100460
C3999,33,Other,103463
C4000,28,Male,91531
C4001,38,Other,67074
C4002,29,Female,41897
C4003,56,Female,120188
C4004,61,Other,120076
C4005,18,Male,91056
C4006,49,Male,139227
C4007,66,Female,133302
C4008,34,Female,126014
C4009,23,Male,85544
C4010,61,Other,114573
C4011,51,Female,42398
C4012,21,Male,59846
C4013,63,Female,41145
C4014,32,Male,90288
C4015,44,Male,132322
C4016,22,Other,100092
C4017,31,Male,55328
C4018,56,Male,111702
C4019,53,Female,149586
C4020,24,Male,100685
C4021,19,Other,148133
C4022,47,Male,134440
C4023,20,Other,146832
C4024,47,Male,77441
C4025,38,Male,116147
C4026,29,Male,106933
C4027,23,Female,133933
C4028,35,Male,30295
C4029,23,Other,140452
C4030,23,Other,149692
C4031,38,Male,66519
C4032,18,Male,95630
C4033,56,Female,58512
C4034,32,Male,41950
C4035,30,Other,84265
C4036,19,Female,48165
C4037,66,Other,113995
C4038,48,Other,65212
C4039,28,Other,136376
C4040,61,Other,77852
C4041,24,Female,92667
C4042,62,Male,148631
C4043,47,Male,120264
C4044,62,Male,79665
C4045,56,Female,69774
C4046,65,Other,90261
C4047,43,Male,97328
C4048,32,Other,35605
C4049,33,Male,122208
C4050,39,Other,85716
C4051,66,Male,113167
C4052,33,Male,37138
C4053,60,Female,120104
C4054,58,Female,92141
C4055,38,Male,128934
C4056,19,Male,59196
C4057,46,Female,135517
C4058,37,Male,116852
C4059,59,Male,42325
C4060,53,Other,108228
C4061,56,Male,87471
C4062,43,Male,71352
C4063,46,Male,104842
C4064,54,Female,125840
C4065,49,Male,114062
C4066,30,Female,117558
C4067,36,Female,116111
C4068,29,Female,61201
C4069,47,Other,92592
C4070,46,Male,113508
C4071,21,Male,55337
C4072,47,Other,139341
C4073,65,Female,94415
C4074,50,Other,117171
C4075,44,Other,56234
C4076,48,Male,46776
C4077,30,Female,86143
C4078,20,Male,60610
C4079,26,Male,125905
C4080,54,Other,55330
C4081,29,Female,149000
C4082,57,Male,40103
C4083,43,Female,69723
C4084,49,Other,141693
C4085,64,Female,40077
C4086,44,Other,114727
C4087,36,Female,50642
C4088,60,Male,75187
C4089,32,Male,120730
C4090,48,Female,137623
C4091,58,Female,60189
C4092,63,Other,32642
C4093,42,Male,140634
C4094,21,Female,63413
C4095,35,Other,97706
C4096,39,Male,69332
C4097,69,Female,132372
C4098,52,Female,90961
C4099,42,Female,102474
C4100,24,Other,137438
C4101,28,Male,46649
C4102,20,Other,90913
C4103,61,Male,134356
C4104,32,Other,131610
C4105,63,Female,112575
C4106,33,Female,99567
C4107,36,Other,84451
C4108,33,Female,66534
C4109,69,Male,135570
C4110,40,Female,120959
C4111,50,Other,114250
C4112,66,Other,72817
C4113,60,Other,77479
C4114,64,Other,116073
C4115,45,Female,69175
C4116,19,Other,74952
C4117,25,Female,69179
C4118,23,Female,37328
C4119,49,Other,85862
C4120,66,Male,135837
C4121,63,Female,99794
C4122,67,Female,50147
C4123,38,Male,126327
C4124,18,Female,30323
C4125,56,Female,141577
C4126,43,Other,58225
C4127,54,Male,73206
C4128,39,Male,41576
C4129,56,Other,144235
C4130,25,Other,76399
C4131,57,Male,128381
C4132,47,Female,36763
C4133,53,Female,61555
C4134,57,Other,48413
C4135,18,Male,106112
C4136,69,Male,110566
C4137,56,Male,46413
C4138,20,Other,141491
C4139,39,Other,76904
C4140,61,Other,64090
C4141,54,Female,41767
C4142,40,Other,147448
C4143,49,Male,112769
C4144,27,Other,113070
C4145,30,Female,39461
C4146,55,Male,136694
C4147,62,Other,60101
C4148,24,Male,92938
C4149,48,Male,37097
C4150,36,Female,90680
C4151,56,Male,140421
C4152,47,Female,60094
C4153,36,Male,71131
C4154,58,Female,105616
C4155,64,Other,137828
C4156,37,Other,132671
C4157,65,Female,67633
C4158,56,Female,142550
C4159,61,Female,121713
C4160,50,Male,30157
C4161,48,Male,30675
C4162,28,Other,121723
C4163,27,Female,133619
C4164,33,Male,61552
C4165,28,Female,70385
C4166,33,Other,65159
C4167,58,Other,145053
C4168,21,Male,79257
C4169,28,Male,100845
C4170,24,Male,130128
C4171,43,Other,40969
C4172,39,Male,63671
C4173,66,Female,104169
C4174,27,Male,144006
C4175,37,Male,67358
C4176,19,Female,101227
C4177,64,Male,137049
C4178,41,Male,126438
C4179,60,Female,144507
C4180,22,Male,107216
C4181,52,Male,70196
C4182,56,Other,55028
C4183,32,Other,88783
C4184,64,Female,148810
C4185,56,Female,57004
C4186,44,Female,77360
C4187,30,Male,128283
C4188,62,Other,88507
C4189,37,Male,141324
C4190,57,Female,136197
C4191,38,Female,149718
C4192,38,Male,102345
C4193,57,Male,76517
C4194,35,Male,55885
C4195,68,Other,74382
C4196,43,Other,76629
C4197,54,Female,128784
C4198,28,Other,59182
C4199,69,Female,54740
C4200,20,Other,133758
C4201,49,Male,124750
C4202,55,Male,96887
C4203,23,Other,94259
C4204,26,Male,121549
C4205,23,Other,41083
C4206,52,Other,52179
C4207,46,Male,107221
C4208,58,Other,123986
C4209,28,Female,125512
C4210,55,Female,63084
C4211,30,Female,124185
C4212,58,Male,66974
C4213,58,Male,63525
C4214,22,Male,129495
C4215,55,Male,128659
C4216,27,Male,64364
C4217,24,Male,107517
C4218,37,Female,95909
C4219,35,Female,118269
C4220,60,Male,108440
C4221,31,Other,95044
C4222,28,Male,70225
C4223,57,Other,103986
C4224,54,Other,149660
C4225,21,Other,84327
C4226,38,Female,42354
C4227,62,Female,139932
C4228,47,Other,71092
C4229,56,Other,46396
C4230,40,Other,113014
C4231,42,Female,94494
C4232,23,Female,54776
C4233,60,Other,143429
C4234,42,Other,145183
C4235,60,Other,37153
C4236,59,Other,117751
C4237,29,Male,147421
C4238,68,Female,86850
C4239,24,Other,89079
C4240,35,Other,94772
C4241,40,Other,147753
C4242,26,Female,108459
C4243,21,Female,83748
C4244,30,Male,128394
C4245,25,Female,136894
C4246,19,Other,99129
C4247,57,Male,121879
C4248,49,Female,62764
C4249,69,Female,47394
C4250,37,Other,119407
C4251,21,Other,129180
C4252,23,Male,109021
C4253,61,Female,52267
C4254,29,Other,130054
C4255,55,Male,32290
C4256,59,Female,99359
C4257,18,Male,39645
C4258,33,Male,127019
C4259,58,Male,115235
C4260,63,Male,58587
C4261,45,Male,121061
C4262,41,Male,112444
C4263,27,Other,142955
C4264,67,Male,122047
C4265,23,Female,76427
C4266,59,Male,50724
C4267,21,Other,102185
C4268,44,Female,140143
C4269,58,Female,124710
C4270,34,Other,87008
C4271,27,Male,129234
C4272,43,Male,137290
C4273,48,Other,74244
C4274,45,Other,93975
C4275,37,Other,76743
C4276,64,Other,62074
C4277,25,Male,106368
C4278,61,Male,146362
C4279,19,Other,116094
C4280,50,Male,139433
C4281,64,Other,50704
C4282,32,Other,62391
C4283,54,Other,114371
C4284,43,Male,128390
C4285,37,Male,68901
C4286,61,Male,102939
C4287,68,Other,51607
C4288,39,Female,106392
C4289,56,Other,35606
C4290,22,Other,123032
C4291,69,Other,149448
C4292,47,Male,120682
C4293,29,Female,114887
C4294,68,Male,92719
C4295,34,Female,107907
C4296,39,Male,128150
C4297,68,Male,92913
C4298,57,Female,63708
C4299,68,Other,61028
C4300,43,Male,76547
C4301,42,Male,87391
C4302,19,Male,94083
C4303,41,Male,103368
C4304,65,Female,126769
C4305,55,Male,126281
C4306,68,Male,96467
C4307,33,Female,96616
C4308,65,Male,81675
C4309,58,Female,35942
C4310,37,Male,88961
C4311,49,Other,99005
C4312,57,Female,50183
C4313,25,Female,99316
C4314,40,Female,96148
C4315,18,Other,79865
C4316,37,Other,117348
C4317,38,Male,86760
C4318,59,Other,59265
C4319,67,Other,134387
C4320,25,Male,120757
C4321,48,Male,45961
C4322,53,Male,47964
C4323,56,Female,81503
C4324,55,Male,50176
C4325,63,Other,47982
C4326,46,Male,94454
C4327,44,Male,87228
C4328,47,Other,129435
C4329,56,Male,136170
C4330,28,Female,38022
C4331,42,Other,35380
C4332,18,Male,49944
C4333,40,Male,77158
C4334,38,Other,147598
C4335,32,Other,34845
C4336,63,Male,118934
C4337,32,Female,50913
C4338,68,Male,37524
C4339,23,Female,49555
C4340,44,Other,57165
C4341,28,Female,33906
C4342,28,Male,53503
C4343,25,Other,129117
C4344,41,Male,47817
C4345,23,Female,47644
C4346,37,Male,35245
C4347,22,Male,113863
C4348,48,Other,65308
C4349,30,Female,59067
C4350,41,Other,68142
C4351,19,Male,126943
C4352,60,Other,57356
C4353,26,Female,131915
C4354,63,Male,39859
C4355,19,Female,109769
C4356,35,Male,32228
C4357,50,Female,116601
C4358,51,Female,89867
C4359,37,Male,120593
C4360,50,Female,50540
C4361,64,Male,114670
C4362,24,Male,140052
C4363,68,Other,124870
C4364,39,Male,74342
C4365,36,Other,41084
C4366,59,Other,39083
C4367,59,Female,142169
C4368,58,Male,140567
C4369,48,Male,118040
C4370,67,Other,79001
C4371,19,Female,44189
C4372,57,Female,122775
C4373,31,Female,127509
C4374,58,Other,119427
C4375,40,Male,139147
C4376,38,Other,53093
C4377,30,Female,57928
C4378,54,Male,104148
C4379,38,Male,65868
C4380,37,Other,83045
C4381,63,Female,129490
C4382,62,Male,83595
C4383,60,Other,110075
C4384,59,Male,90585
C4385,39,Other,128539
C4386,50,Other,48238
C4387,27,Male,125292
C4388,20,Male,72543
C4389,27,Other,86585
C4390,56,Female,102617
C4391,35,Female,78803
C4392,22,Other,109559
C4393,38,Male,122016
C4394,68,Male,87654
C4395,30,Female,144376
C4396,22,Female,80440
C4397,26,Male,56661
C4398,49,Female,146756
C4399,37,Male,33120
C4400,68,Female,36662
C4401,22,Male,75088
C4402,62,Other,147779
C4403,30,Female,61553
C4404,25,Other,82254
C4405,54,Female,47307
C4406,62,Female,105068
C4407,40,Female,120518
C4408,18,Female,126516
C4409,60,Female,138971
C4410,39,Male,114246
C4411,41,Other,86723
C4412,40,Other,34028
C4413,59,Male,42711
C4414,63,Male,132985
C4415,31,Other,101858
C4416,20,Female,103948
C4417,33,Male,88542
C4418,37,Male,54039
C4419,64,Male,124048
C4420,39,Female,76044
C4421,52,Other,65149
C4422,51,Female,122972
C4423,24,Female,50425
C4424,25,Other,66555
C4425,62,Female,39569
C4426,59,Other,52412
C4427,64,Other,32154
C4428,30,Male,42876
C4429,21,Female,63694
C4430,26,Other,118659
C4431,53,Male,61977
C4432,26,Male,40397
C4433,50,Male,119894
C4434,36,Female,65879
C4435,33,Female,65737
C4436,28,Female,72171
C4437,66,Male,81088
C4438,29,Male,133373
C4439,51,Other,137663
C4440,53,Other,59630
C4441,43,Other,48156
C4442,59,Other,109590
C4443,56,Female,112867
C4444,60,Other,30217
C4445,42,Male,35340
C4446,57,Male,70629
C4447,52,Female,91638
C4448,58,Female,62175
C4449,41,Other,72248
C4450,69,Other,117137
C4451,38,Other,38603
C4452,55,Female,100874
C4453,55,Female,118047
C4454,28,Other,40531
C4455,23,Male,92666
C4456,66,Other,129279
C4457,41,Male,117506
C4458,65,Female,101623
C4459,21,Male,119216
C4460,65,Male,143897
C4461,19,Female,110473
C4462,37,Other,136634
C4463,67,Male,128849
C4464,58,Male,36574
C4465,55,Other,133710
C4466,63,Other,59286
C4467,53,Other,41144
C4468,23,Male,102110
C4469,49,Male,85183
C4470,54,Other,92842
C4471,52,Other,60194
C4472,26,Male,111797
C4473,47,Male,109078
C4474,63,Female,84331
C4475,61,Female,83266
C4476,51,Male,39460
C4477,30,Other,35945
C4478,42,Female,105888
C4479,26,Other,129761
C4480,50,Male,70832
C4481,48,Male,142374
C4482,29,Other,68552
C4483,58,Male,69261
C4484,35,Female,51315
C4485,69,Female,55712
C4486,19,Male,116999
C4487,39,Male,124113
C4488,24,Other,121998
C4489,43,Male,130819
C4490,50,Other,42257
C4491,46,Male,99767
C4492,60,Male,65145
C4493,43,Other,55153
C4494,64,Female,115127
C4495,34,Female,103779
C4496,68,Other,72807
C4497,34,Female,64211
C4498,45,Other,119709
C4499,56,Other,129766
C4500,69,Female,142799
C4501,19,Male,47557
C4502,48,Other,40366
C4503,37,Male,74502
C4504,46,Other,118866
C4505,44,Male,124980
C4506,60,Male,98616
C4507,51,Other,96196
C4508,21,Female,116070
C4509,21,Male,70640
C4510,55,Male,115842
C4511,41,Female,141620
C4512,60,Male,116195
C4513,59,Female,82363
C4514,22,Male,121459
C4515,55,Male,94040
C4516,39,Other,43044
C4517,34,Other,93005
C4518,21,Male,113471
C4519,21,Male,81768
C4520,66,Female,34664
C4521,24,Female,139602
C4522,60,Female,61384
C4523,55,Male,40747
C4524,63,Other,112739
C4525,39,Male,34061
C4526,31,Male,74923
C4527,60,Other,107821
C4528,62,Female,134983
C4529,60,Other,127299
C4530,61,Other,120268
C4531,42,Male,109856
C4532,33,Female,81509
C4533,62,Other,130512
C4534,40,Other,101283
C4535,60,Male,90860
C4536,49,Other,75870
C4537,25,Male,38229
C4538,36,Male,91625
C4539,20,Other,128853
C4540,41,Female,33090
C4541,62,Other,48616
C4542,43,Female,30096
C4543,45,Other,115112
C4544,29,Male,55916
C4545,22,Male,97411
C4546,31,Male,31214
C4547,42,Other,98346
C4548,58,Other,33463
C4549,40,Male,64410
C4550,58,Other,31443
C4551,44,Male,75649
C4552,49,Other,84896
C4553,62,Female,105319
C4554,64,Other,49659
C4555,62,Male,106945
C4556,59,Male,67719
C4557,68,Other,33407
C4558,64,Female,100701
C4559,59,Female,63121
C4560,50,Male,93274
C4561,20,Other,76993
C4562,32,Male,87783
C4563,23,Male,33987
C4564,69,Other,93593
C4565,52,Other,45408
C4566,35,Male,30132
C4567,39,Female,64935
C4568,34,Female,43138
C4569,19,Male,77635
C4570,47,Male,93823
C4571,37,Male,94730
C4572,31,Female,44918
C4573,41,Male,30067
C4574,40,Male,130769
C4575,67,Female,126476
C4576,66,Male,137562
C4577,51,Female,53311
C4578,33,Male,108427
C4579,59,Male,148496
C4580,50,Female,84126
C4581,36,Other,129651
C4582,30,Female,35915
C4583,29,Male,99186
C4584,66,Male,128741
C4585,61,Male,62655
C4586,33,Female,86290
C4587,60,Female,86913
C4588,39,Female,72833
C4589,66,Other,133472
C4590,38,Female,51126
C4591,32,Female,92793
C4592,30,Other,105269
C4593,46,Other,41186
C4594,40,Female,121375
C4595,60,Female,109599
C4596,21,Male,138006
C4597,52,Male,99417
C4598,26,Female,130351
C4599,33,Male,87955
C4600,46,Male,136616
C4601,69,Other,117154
C4602,30,Other,97710
C4603,18,Female,80588
C4604,44,Male,71991
C4605,55,Female,100002
C4606,67,Other,49311
C4607,25,Male,60484
C4608,34,Other,129544
C4609,69,Female,125422
C4610,68,Male,134746
C4611,42,Male,113669
C4612,43,Other,137761
C4613,43,Female,141271
C4614,54,Other,115745
C4615,29,Male,80040
C4616,55,Male,133965
C4617,31,Other,40360
C4618,57,Other,102871
C4619,22,Other,122591
C4620,69,Female,104068
C4621,65,Male,135300
C4622,45,Other,126952
C4623,38,Other,138242
C4624,66,Female,128609
C4625,56,Other,133595
C4626,20,Female,36799
C4627,22,Other,125513
C4628,57,Other,139675
C4629,53,Female,34647
C4630,68,Female,81228
C4631,50,Female,126239
C4632,41,Female,30517
C4633,41,Male,101398
C4634,31,Male,117280
C4635,51,Male,74487
C4636,60,Other,145112
C4637,69,Male,137125
C4638,52,Female,43526
C4639,69,Other,76519
C4640,63,Male,89360
C4641,35,Other,113947
C4642,65,Other,60848
C4643,26,Male,76451
C4644,41,Male,127959
C4645,49,Other,131571
C4646,43,Other,30705
C4647,47,Female,52053
C4648,21,Female,45585
C4649,65,Male,112289
C4650,30,Male,39090
C4651,69,Female,62951
C4652,39,Female,93052
C4653,23,Female,103593
C4654,56,Female,144398
C4655,59,Male,107842
C4656,34,Other,108539
C4657,29,Male,49546
C4658,46,Female,53130
C4659,36,Other,138799
C4660,65,Female,75633
C4661,46,Male,104898
C4662,23,Female,81665
C4663,23,Female,132398
C4664,32,Male,50244
C4665,55,Female,45632
C4666,40,Other,33089
C4667,32,Female,98643
C4668,62,Other,101856
C4669,22,Male,100053
C4670,29,Female,48024
C4671,63,Female,51606
C4672,54,Male,134676
C4673,60,Female,72995
C4674,68,Other,38972
C4675,29,Other,103197
C4676,40,Other,60541
C4677,55,Other,113829
C4678,20,Other,94371
C4679,26,Male,78533
C4680,67,Other,73138
C4681,49,Male,83709
C4682,61,Male,129473
C4683,41,Male,72568
C4684,32,Other,52308
C4685,24,Male,121207
C4686,32,Male,106028
C4687,46,Male,144371
C4688,38,Male,130868
C4689,26,Other,48636
C4690,24,Other,80223
C4691,49,Male,88875
C4692,67,Other,106221
C4693,48,Female,53985
C4694,18,Male,112755
C4695,49,Female,101816
C4696,37,Female,85385
C4697,53,Male,37502
C4698,54,Other,62712
C4699,37,Female,104995
C4700,21,Male,57093
C4701,58,Other,125460
C4702,36,Other,108188
C4703,34,Male,123815
C4704,52,Female,47716
C4705,25,Other,87324
C4706,26,Other,86709
C4707,49,Other,84997
C4708,28,Female,100976
C4709,55,Female,146343
C4710,45,Other,79895
C4711,37,Female,131198
C4712,41,Male,67451
C4713,66,Male,121838
C4714,22,Female,75755
C4715,42,Male,143983
C4716,44,Female,71931
C4717,48,Female,52984
C4718,24,Male,69299
C4719,43,Female,130697
C4720,69,Other,96286
C4721,31,Male,123830
C4722,43,Male,43699
C4723,37,Male,121650
C4724,33,Female,65034
C4725,56,Other,138223
C4726,48,Female,131945
C4727,48,Male,129715
C4728,49,Other,115979
C4729,51,Female,64349
C4730,45,Male,32931
C4731,52,Other,130963
C4732,31,Male,60036
C4733,63,Other,148068
C4734,19,Female,121645
C4735,29,Other,90451
C4736,40,Male,87421
C4737,41,Female,130582
C4738,67,Other,72404
C4739,57,Male,86200
C4740,68,Female,147275
C4741,51,Male,84390
C4742,54,Female,50514
